Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"44075","CVE-2004-2760","1.2","Low","192.168.1.24","tcp","22","OpenSSH < 4.0 known_hosts Plaintext Host Information Disclosure","The remote SSH server is affected by an information disclosure
vulnerability.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.0.  Versions of OpenSSH earlier than 4.0 are
affected by an information disclosure vulnerability because the
application stores hostnames, IP addresses, and keys in plaintext in
the 'known_hosts' file.  A local attacker, exploiting this flaw, could
gain access to sensitive information that could be used in subsequent
attacks.","Upgrade to OpenSSH 4.0 or later.","https://www.openssh.com/txt/release-4.0
http://nms.csail.mit.edu/projects/ssh/
http://www.eweek.com/c/a/Security/Researchers-Reveal-Holes-in-Grid/","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.0
"
"44075","CVE-2005-2666","1.2","Low","192.168.1.24","tcp","22","OpenSSH < 4.0 known_hosts Plaintext Host Information Disclosure","The remote SSH server is affected by an information disclosure
vulnerability.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.0.  Versions of OpenSSH earlier than 4.0 are
affected by an information disclosure vulnerability because the
application stores hostnames, IP addresses, and keys in plaintext in
the 'known_hosts' file.  A local attacker, exploiting this flaw, could
gain access to sensitive information that could be used in subsequent
attacks.","Upgrade to OpenSSH 4.0 or later.","https://www.openssh.com/txt/release-4.0
http://nms.csail.mit.edu/projects/ssh/
http://www.eweek.com/c/a/Security/Researchers-Reveal-Holes-in-Grid/","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.0
"
"44075","CVE-2007-4654","1.2","Low","192.168.1.24","tcp","22","OpenSSH < 4.0 known_hosts Plaintext Host Information Disclosure","The remote SSH server is affected by an information disclosure
vulnerability.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.0.  Versions of OpenSSH earlier than 4.0 are
affected by an information disclosure vulnerability because the
application stores hostnames, IP addresses, and keys in plaintext in
the 'known_hosts' file.  A local attacker, exploiting this flaw, could
gain access to sensitive information that could be used in subsequent
attacks.","Upgrade to OpenSSH 4.0 or later.","https://www.openssh.com/txt/release-4.0
http://nms.csail.mit.edu/projects/ssh/
http://www.eweek.com/c/a/Security/Researchers-Reveal-Holes-in-Grid/","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.0
"
"44076","CVE-2006-0225","4.6","Medium","192.168.1.24","tcp","22","OpenSSH  < 4.3 scp Command Line Filename Processing Command Injection","The version of SSH running on the remote host has a command injection
vulnerability.","According to its banner, the version of OpenSSH running on the remote
host is potentially affected by an arbitrary command execution
vulnerability.  The scp utility does not properly sanitize
user-supplied input prior to using a system() function call.  A local
attacker could exploit this by creating filenames with shell
metacharacters, which could cause arbitrary code to be executed if
copied by a user running scp.","Upgrade to OpenSSH 4.3 or later.","https://bugzilla.mindrot.org/show_bug.cgi?id=1094
http://www.openssh.com/txt/release-4.3","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.3
"
"44077","CVE-2006-4925","7.5","High","192.168.1.24","tcp","22","OpenSSH < 4.5 Multiple Vulnerabilities","The remote SSH service is affected by multiple vulnerabilities.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.5.  Versions before 4.5 are affected by the
following vulnerabilities :

  - A client-side NULL pointer dereference, caused by a
    protocol error from a malicious server, which could
    cause the client to crash. (CVE-2006-4925)

  - A privilege separation vulnerability exists, which could 
    allow attackers to bypass authentication. The 
    vulnerability is caused by a design error between 
    privileged processes and their child processes. Note 
    that this particular issue is only exploitable when 
    other vulnerabilities are present. (CVE-2006-5794)

  - An attacker that connects to the service before it has 
    finished creating keys could force the keys to be 
    recreated. This could result in a denial of service for 
    any processes that relies on a trust relationship with 
    the server. Note that this particular issue only affects 
    the Apple implementation of OpenSSH on Mac OS X. 
    (CVE-2007-0726)","Upgrade to OpenSSH 4.5 or later.
For Mac OS X 10.3, apply Security Update 2007-003.
For Mac OS X 10.4, upgrade to 10.4.9.","https://www.openssh.com/txt/release-4.5
https://support.apple.com/kb/TA24626?locale=en_US
https://www.openssh.com/security.html","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.5
"
"44077","CVE-2006-5794","7.5","High","192.168.1.24","tcp","22","OpenSSH < 4.5 Multiple Vulnerabilities","The remote SSH service is affected by multiple vulnerabilities.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.5.  Versions before 4.5 are affected by the
following vulnerabilities :

  - A client-side NULL pointer dereference, caused by a
    protocol error from a malicious server, which could
    cause the client to crash. (CVE-2006-4925)

  - A privilege separation vulnerability exists, which could 
    allow attackers to bypass authentication. The 
    vulnerability is caused by a design error between 
    privileged processes and their child processes. Note 
    that this particular issue is only exploitable when 
    other vulnerabilities are present. (CVE-2006-5794)

  - An attacker that connects to the service before it has 
    finished creating keys could force the keys to be 
    recreated. This could result in a denial of service for 
    any processes that relies on a trust relationship with 
    the server. Note that this particular issue only affects 
    the Apple implementation of OpenSSH on Mac OS X. 
    (CVE-2007-0726)","Upgrade to OpenSSH 4.5 or later.
For Mac OS X 10.3, apply Security Update 2007-003.
For Mac OS X 10.4, upgrade to 10.4.9.","https://www.openssh.com/txt/release-4.5
https://support.apple.com/kb/TA24626?locale=en_US
https://www.openssh.com/security.html","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.5
"
"44077","CVE-2007-0726","7.5","High","192.168.1.24","tcp","22","OpenSSH < 4.5 Multiple Vulnerabilities","The remote SSH service is affected by multiple vulnerabilities.","According to its banner, the remote host is running a version of
OpenSSH prior to 4.5.  Versions before 4.5 are affected by the
following vulnerabilities :

  - A client-side NULL pointer dereference, caused by a
    protocol error from a malicious server, which could
    cause the client to crash. (CVE-2006-4925)

  - A privilege separation vulnerability exists, which could 
    allow attackers to bypass authentication. The 
    vulnerability is caused by a design error between 
    privileged processes and their child processes. Note 
    that this particular issue is only exploitable when 
    other vulnerabilities are present. (CVE-2006-5794)

  - An attacker that connects to the service before it has 
    finished creating keys could force the keys to be 
    recreated. This could result in a denial of service for 
    any processes that relies on a trust relationship with 
    the server. Note that this particular issue only affects 
    the Apple implementation of OpenSSH on Mac OS X. 
    (CVE-2007-0726)","Upgrade to OpenSSH 4.5 or later.
For Mac OS X 10.3, apply Security Update 2007-003.
For Mac OS X 10.4, upgrade to 10.4.9.","https://www.openssh.com/txt/release-4.5
https://support.apple.com/kb/TA24626?locale=en_US
https://www.openssh.com/security.html","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.5
"
"44078","CVE-2007-2243","7.5","High","192.168.1.24","tcp","22","OpenSSH < 4.7 Trusted X11 Cookie Connection Policy Bypass","Remote attackers may be able to bypass authentication.","According to the banner, OpenSSH earlier than 4.7 is running on the
remote host.  Such versions contain an authentication bypass
vulnerability.  In the event that OpenSSH cannot create an untrusted
cookie for X, for example due to the temporary partition being full,
it will use a trusted cookie instead.  This allows attackers to
violate intended policy and gain privileges by causing their X client
to be treated as trusted.","Upgrade to OpenSSH 4.7 or later.","http://www.openssh.com/txt/release-4.7","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.7
"
"44078","CVE-2007-4752","7.5","High","192.168.1.24","tcp","22","OpenSSH < 4.7 Trusted X11 Cookie Connection Policy Bypass","Remote attackers may be able to bypass authentication.","According to the banner, OpenSSH earlier than 4.7 is running on the
remote host.  Such versions contain an authentication bypass
vulnerability.  In the event that OpenSSH cannot create an untrusted
cookie for X, for example due to the temporary partition being full,
it will use a trusted cookie instead.  This allows attackers to
violate intended policy and gain privileges by causing their X client
to be treated as trusted.","Upgrade to OpenSSH 4.7 or later.","http://www.openssh.com/txt/release-4.7","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.7
"
"44079","CVE-2008-1657","6.5","Medium","192.168.1.24","tcp","22","OpenSSH < 4.9 'ForceCommand' Directive Bypass","The remote SSH service is affected by a security bypass
vulnerability.","According to its banner, the version of OpenSSH installed on the
remote host is earlier than 4.9.  It may allow a remote, authenticated
user to bypass the 'sshd_config' 'ForceCommand' directive by modifying
the '.ssh/rc' session file.","Upgrade to OpenSSH version 4.9 or later.","https://www.openssh.com/txt/release-4.9","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 4.9
"
"44080","CVE-2008-3259","1.2","Low","192.168.1.24","tcp","22","OpenSSH X11UseLocalhost X11 Forwarding Port Hijacking","The remote SSH service may be affected by an X11 forwarding port
hijacking vulnerability.","According to its banner, the version of SSH installed on the remote
host is older than 5.1 and may allow a local user to hijack the X11
forwarding port.  The application improperly sets the 'SO_REUSEADDR'
socket option when the 'X11UseLocalhost' configuration option is
disabled.

Note that most operating systems, when attempting to bind to a port
that has previously been bound with the 'SO_REUSEADDR' option, will
check that either the effective user-id matches the previous bind
(common BSD-derived systems) or that the bind addresses do not overlap
(Linux and Solaris).  This is not the case with other operating
systems such as HP-UX.","Upgrade to OpenSSH version 5.1 or later.","https://www.openssh.com/txt/release-5.1","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 5.1
"
"44081","CVE-2010-4478","7.5","High","192.168.1.24","tcp","22","OpenSSH < 5.7 Multiple Vulnerabilities","The remote SSH service may be affected by multiple vulnerabilities.","According to its banner, the version of OpenSSH running on the remote
host is earlier than 5.7.  Versions before 5.7 may be affected by the 
following vulnerabilities :

  - A security bypass vulnerability because OpenSSH does not 
    properly validate the public parameters in the J-PAKE
    protocol.  This could allow an attacker to authenticate 
    without the shared secret.  Note that this issue is only
    exploitable when OpenSSH is built with J-PAKE support,
    which is currently experimental and disabled by default, 
    and that Nessus has not checked whether J-PAKE support
    is indeed enabled. (CVE-2010-4478)

  - The auth_parse_options function in auth-options.c in 
    sshd provides debug messages containing authorized_keys
    command options, which allows remote, authenticated 
    users to obtain potentially sensitive information by 
    reading these messages. (CVE-2012-0814)","Upgrade to OpenSSH 5.7 or later.","http://seb.dbzteam.org/crypto/jpake-session-key-retrieval.pdf
http://cvsweb.openbsd.org/cgi-bin/cvsweb/src/usr.bin/ssh/Attic/jpake.c#rev1.5
http://www.nessus.org/u?2ac4f8d9","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 5.7
"
"44081","CVE-2012-0814","7.5","High","192.168.1.24","tcp","22","OpenSSH < 5.7 Multiple Vulnerabilities","The remote SSH service may be affected by multiple vulnerabilities.","According to its banner, the version of OpenSSH running on the remote
host is earlier than 5.7.  Versions before 5.7 may be affected by the 
following vulnerabilities :

  - A security bypass vulnerability because OpenSSH does not 
    properly validate the public parameters in the J-PAKE
    protocol.  This could allow an attacker to authenticate 
    without the shared secret.  Note that this issue is only
    exploitable when OpenSSH is built with J-PAKE support,
    which is currently experimental and disabled by default, 
    and that Nessus has not checked whether J-PAKE support
    is indeed enabled. (CVE-2010-4478)

  - The auth_parse_options function in auth-options.c in 
    sshd provides debug messages containing authorized_keys
    command options, which allows remote, authenticated 
    users to obtain potentially sensitive information by 
    reading these messages. (CVE-2012-0814)","Upgrade to OpenSSH 5.7 or later.","http://seb.dbzteam.org/crypto/jpake-session-key-retrieval.pdf
http://cvsweb.openbsd.org/cgi-bin/cvsweb/src/usr.bin/ssh/Attic/jpake.c#rev1.5
http://www.nessus.org/u?2ac4f8d9","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 5.7
"
